bin,name,chrom,strand,txStart,txEnd,cdsStart,cdsEnd,exonCount,exonStarts,exonEnds,score,name2,cdsStartStat,cdsEndStat,exonFrames
747,g7985.t1,chr3R,+,21360015,21361290,21360593,21361088,2,"21360015,21360389,","21360161,21361290,",0,g7985,cmpl,cmpl,"-1,0,"
747,g7986.t1,chr3R,+,21361345,21362130,21361429,21361830,2,"21361345,21361669,","21361610,21362130,",0,g7986,cmpl,cmpl,"0,1,"
747,g7987.t1,chr3R,-,21362188,21364215,21362563,21363873,3,"21362188,21363308,21364065,","21362868,21363884,21364215,",0,g7987,cmpl,cmpl,"1,0,-1,"
93,g7988.t1,chr3R,+,21364315,21369785,21364368,21369715,8,"21364315,21366003,21366449,21366986,21367362,21367909,21368379,21369475,","21364387,21366240,21366711,21367168,21367539,21368155,21368858,21369785,",0,g7988,cmpl,cmpl,"0,1,1,2,1,1,1,0,"
748,g7989.t1,chr3R,-,21372166,21377345,21372544,21377032,5,"21372166,21375059,21376601,21376818,21377287,","21373080,21375912,21376741,21377125,21377345,",0,g7989,cmpl,cmpl,"1,0,1,0,-1,"
748,g7990.t1,chr3R,+,21379145,21381970,21379246,21381827,3,"21379145,21380333,21381324,","21379431,21380944,21381970,",0,g7990,cmpl,cmpl,"0,2,1,"
748,g7991.t1,chr3R,+,21388625,21390449,21389014,21390284,2,"21388625,21389580,","21389459,21390449,",0,g7991,cmpl,cmpl,"0,1,"
748,g7992.t1,chr3R,-,21397723,21399885,21397865,21399605,4,"21397723,21398658,21399376,21399797,","21398539,21399324,21399614,21399885,",0,g7992,cmpl,cmpl,"1,1,0,-1,"
748,g7993.t1,chr3R,+,21404055,21408330,21404097,21408183,6,"21404055,21405578,21405977,21407525,21407765,21408012,","21405509,21405888,21406513,21407706,21407942,21408330,",0,g7993,cmpl,cmpl,"0,2,0,2,0,0,"
748,g7994.t1,chr3R,+,21409035,21409941,21409126,21409860,3,"21409035,21409452,21409689,","21409390,21409629,21409941,",0,g7994,cmpl,cmpl,"0,0,0,"
748,g7995.t1,chr3R,-,21409977,21434235,21410382,21433967,4,"21409977,21410674,21411073,21433264,","21410592,21410785,21411252,21434235,",0,g7995,cmpl,cmpl,"0,0,1,0,"
748,g7996.t1,chr3R,-,21441090,21446315,21441969,21446093,3,"21441090,21441957,21445084,","21441400,21442400,21446315,",0,g7996,cmpl,cmpl,"-1,1,0,"
748,g7997.t1,chr3R,+,21477465,21487472,21482386,21487254,6,"21477465,21482346,21482980,21483951,21486666,21486932,","21477632,21482852,21483855,21486603,21486878,21487472,",0,g7997,cmpl,cmpl,"-1,0,1,0,0,2,"
93,g7997.t2,chr3R,+,21482325,21512814,21482386,21512250,8,"21482325,21482980,21483951,21486666,21486932,21502153,21507130,21512048,","21482852,21483855,21486603,21486878,21487162,21502669,21507359,21512814,",0,g7997,cmpl,cmpl,"0,1,0,0,2,1,1,2,"
749,g7998.t2,chr3R,+,21513425,21528563,21518334,21527596,14,"21513425,21518160,21522803,21523087,21523566,21523751,21524187,21524578,21525084,21525526,21525828,21527262,21527467,21528188,","21513599,21518506,21523032,21523508,21523688,21524117,21524311,21524649,21525300,21525763,21526902,21527401,21528081,21528563,",0,g7998,cmpl,cmpl,"-1,0,1,2,0,2,2,0,2,2,2,2,0,-1,"
749,g7998.t1,chr3R,+,21520825,21528563,21521055,21527596,13,"21520825,21522803,21523087,21523566,21523751,21524187,21524578,21525084,21525526,21525828,21527262,21527467,21528188,","21521152,21523032,21523508,21523688,21524117,21524311,21524649,21525300,21525763,21526902,21527401,21528081,21528563,",0,g7998,cmpl,cmpl,"0,1,2,0,2,2,0,2,2,2,2,0,-1,"
749,g7999.t1,chr3R,-,21548659,21557046,21549026,21556858,4,"21548659,21549461,21554531,21555631,","21549242,21549739,21554790,21557046,",0,g7999,cmpl,cmpl,"0,1,0,0,"
749,g8000.t1,chr3R,-,21567516,21572266,21567690,21569028,5,"21567516,21568171,21568331,21568971,21572220,","21567858,21568273,21568850,21569032,21572266,",0,g8000,cmpl,cmpl,"0,0,0,0,-1,"
749,g8001.t1,chr3R,-,21571840,21585386,21573390,21579361,11,"21571840,21573243,21575987,21576350,21577067,21577284,21577783,21578211,21578559,21578796,21585193,","21572512,21575916,21576292,21577004,21577182,21577709,21578146,21578500,21578729,21579372,21585386,",0,g8001,cmpl,cmpl,"-1,0,1,1,0,1,1,0,1,0,-1,"
749,g8001.t2,chr3R,-,21572401,21619416,21573390,21614496,13,"21572401,21573243,21575987,21576350,21577067,21577284,21577783,21578211,21578559,21578796,21579469,21614476,21619021,","21572979,21575916,21576292,21577004,21577182,21577709,21578146,21578500,21578729,21579372,21579663,21614499,21619416,",0,g8001,cmpl,cmpl,"-1,0,1,1,0,1,1,0,1,1,2,0,-1,"
93,g8002.t1,chr3R,-,21620923,21633236,21621568,21630914,6,"21620923,21622811,21623838,21625164,21630821,21632884,","21621696,21623651,21624085,21625893,21631002,21633236,",0,g8002,cmpl,cmpl,"1,1,0,0,0,-1,"
93,g8002.t2,chr3R,-,21620923,21633186,21621568,21630914,6,"21620923,21622811,21623838,21625164,21630821,21632884,","21621696,21623177,21624085,21625893,21631002,21633186,",0,g8002,cmpl,cmpl,"1,1,0,0,0,-1,"
93,g8002.t3,chr3R,-,21620923,21648116,21621568,21640839,7,"21620923,21622811,21623838,21625164,21640836,21645047,21648082,","21621696,21623177,21624085,21625893,21640874,21645336,21648116,",0,g8002,cmpl,cmpl,"1,1,0,0,0,-1,-1,"
750,g8003.t1,chr3R,-,21661184,21662966,21661828,21662864,3,"21661184,21662718,21662809,","21662219,21662743,21662966,",0,g8003,cmpl,cmpl,"2,1,0,"
750,g8004.t1,chr3R,+,21664546,21666551,21665577,21666526,4,"21664546,21665541,21665838,21666252,","21664636,21665788,21666136,21666551,",0,g8004,cmpl,cmpl,"-1,0,1,2,"
750,g8005.t1,chr3R,-,21666560,21671716,21666613,21671645,6,"21666560,21667139,21667678,21670304,21671376,21671629,","21666810,21667618,21670239,21671323,21671571,21671716,",0,g8005,cmpl,cmpl,"1,2,0,1,1,0,"
750,g8006.t1,chr3R,-,21673213,21682266,21673359,21682109,2,"21673213,21682011,","21673720,21682266,",0,g8006,cmpl,cmpl,"2,0,"
750,g8007.t1,chr3R,-,21718003,21720892,21718314,21719340,2,"21718003,21720544,","21719352,21720892,",0,g8007,cmpl,cmpl,"0,-1,"
750,g8008.t1,chr3R,+,21740042,21744428,21740167,21744359,6,"21740042,21741666,21741884,21742427,21742741,21744047,","21740643,21741825,21742359,21742666,21743987,21744428,",0,g8008,cmpl,cmpl,"0,2,2,0,2,0,"
750,g8008.t2,chr3R,+,21740042,21753236,21740167,21753174,15,"21740042,21741666,21741884,21742427,21742741,21744047,21745353,21746185,21746473,21747389,21748687,21750004,21750892,21751428,21751727,","21740643,21741825,21742359,21742666,21743987,21744327,21745855,21746341,21747187,21748617,21748885,21750684,21751370,21751667,21753236,",0,g8008,cmpl,cmpl,"0,2,2,0,2,0,1,2,2,2,0,0,2,0,2,"
750,g8008.t3,chr3R,+,21745092,21753236,21745304,21753174,9,"21745092,21746185,21746473,21747389,21748687,21750004,21750892,21751428,21751727,","21745855,21746341,21747187,21748617,21748885,21750684,21751370,21751667,21753236,",0,g8008,cmpl,cmpl,"0,2,2,2,0,0,2,0,2,"
750,g8009.t1,chr3R,+,21754462,21757757,21754568,21757652,4,"21754462,21755401,21756177,21757351,","21755257,21756118,21757293,21757757,",0,g8009,cmpl,cmpl,"0,2,2,2,"
751,g8010.t1,chr3R,+,21758692,21769343,21758773,21769301,7,"21758692,21759463,21759848,21760091,21760462,21768567,21769006,","21759396,21759760,21760035,21760339,21761150,21768920,21769343,",0,g8010,cmpl,cmpl,"0,2,2,0,2,0,2,"
751,g8011.t1,chr3R,+,21769512,21770257,21769550,21770194,3,"21769512,21769744,21769927,","21769680,21769869,21770257,",0,g8011,cmpl,cmpl,"0,1,0,"
751,g8012.t1,chr3R,-,21770338,21775362,21770528,21775333,12,"21770338,21771209,21771733,21771901,21772671,21772962,21773135,21773559,21773910,21774184,21774426,21775084,","21771148,21771676,21771839,21772247,21772896,21773073,21773499,21773855,21774129,21774365,21774908,21775362,",0,g8012,cmpl,cmpl,"1,2,1,0,0,0,2,0,0,2,0,0,"
751,g8013.t1,chr3R,+,21776072,21777633,21776137,21777256,5,"21776072,21776391,21776838,21777041,21777229,","21776338,21776776,21776989,21777165,21777633,",0,g8013,cmpl,cmpl,"0,0,1,2,0,"
751,g8014.t1,chr3R,-,21778108,21780232,21778351,21779761,3,"21778108,21779551,21780072,","21779203,21779783,21780232,",0,g8014,cmpl,cmpl,"0,0,-1,"
751,g8015.t2,chr3R,-,21783640,21822672,21783759,21820705,21,"21783640,21786710,21786929,21787172,21787785,21787982,21789448,21789661,21791530,21791728,21791960,21803683,21813148,21817100,21817817,21818151,21818871,21819017,21819653,21820646,21822482,","21783787,21786862,21787105,21787280,21787908,21788102,21789587,21789760,21791599,21791893,21792146,21804373,21813250,21817450,21818085,21818509,21818949,21819123,21819766,21820917,21822672,",0,g8015,cmpl,cmpl,"2,0,1,1,1,1,0,0,0,0,0,0,0,1,0,2,2,1,2,0,-1,"
751,g8015.t1,chr3R,-,21785723,21822032,21786682,21820705,20,"21785723,21786929,21787172,21787785,21787982,21789448,21789661,21791530,21791728,21791960,21803683,21813148,21817100,21817817,21818151,21818871,21819017,21819653,21820646,21821965,","21786862,21787105,21787280,21787908,21788102,21789587,21789760,21791599,21791893,21792146,21804373,21813250,21817450,21818085,21818509,21818949,21819123,21819745,21820917,21822032,",0,g8015,cmpl,cmpl,"0,1,1,1,1,0,0,0,0,0,0,0,1,0,2,2,1,2,0,-1,"
751,g8015.t3,chr3R,-,21786161,21822672,21786682,21820705,21,"21786161,21786929,21787172,21787785,21787982,21789448,21789661,21791530,21791728,21791960,21803683,21803979,21813148,21817100,21817817,21818151,21818871,21819017,21819653,21820646,21822439,","21786862,21787105,21787280,21787908,21788102,21789587,21789760,21791599,21791893,21792146,21803913,21804373,21813250,21817450,21818085,21818509,21818949,21819123,21819766,21820917,21822672,",0,g8015,cmpl,cmpl,"0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,2,2,1,2,0,-1,"
751,g8016.t1,chr3R,+,21832662,21834411,21832713,21834013,2,"21832662,21833824,","21833763,21834411,",0,g8016,cmpl,cmpl,"0,0,"
751,g8017.t1,chr3R,-,21842390,21856262,21842520,21856082,6,"21842390,21842736,21844072,21844230,21855399,21856065,","21842679,21843749,21844172,21845267,21855854,21856262,",0,g8017,cmpl,cmpl,"0,1,0,1,2,0,"
751,g8018.t1,chr3R,+,21864312,21866197,21865277,21866172,4,"21864312,21865269,21865814,21866024,","21864516,21865747,21865961,21866197,",0,g8018,cmpl,cmpl,"-1,0,2,2,"
751,g8019.t1,chr3R,-,21866207,21867952,21866242,21867843,5,"21866207,21866509,21866766,21867404,21867808,","21866450,21866709,21867264,21867744,21867952,",0,g8019,cmpl,cmpl,"2,0,0,2,0,"
751,g8020.t1,chr3R,+,21868232,21868771,21868323,21868626,1,"21868232,","21868771,",0,g8020,cmpl,cmpl,"0,"
751,g8021.t1,chr3R,+,21870169,21875003,21872034,21874812,6,"21870169,21871392,21872409,21872587,21872871,21874142,","21871007,21872140,21872525,21872801,21873493,21875003,",0,g8021,cmpl,cmpl,"-1,0,1,0,1,2,"
751,g8022.t1,chr3R,+,21875419,21877781,21875489,21877631,7,"21875419,21875714,21876347,21876574,21876760,21876995,21877466,","21875630,21875810,21876476,21876688,21876898,21877400,21877781,",0,g8022,cmpl,cmpl,"0,0,0,0,0,0,0,"
751,g8022.t2,chr3R,+,21875419,21877781,21875489,21877631,7,"21875419,21875714,21876347,21876574,21876760,21876995,21877466,","21875630,21875810,21876440,21876688,21876898,21877400,21877781,",0,g8022,cmpl,cmpl,"0,0,0,0,0,0,0,"
751,g8023.t1,chr3R,+,21878009,21884007,21878497,21883899,8,"21878009,21878446,21878809,21879447,21880544,21881015,21882940,21883228,","21878071,21878577,21879390,21880478,21880622,21882882,21883171,21884007,",0,g8023,cmpl,cmpl,"-1,0,2,1,0,0,1,1,"
751,g8023.t2,chr3R,+,21878009,21884007,21878497,21883899,8,"21878009,21878446,21878824,21879447,21880544,21881015,21882940,21883228,","21878071,21878577,21879390,21880478,21880622,21882882,21883171,21884007,",0,g8023,cmpl,cmpl,"-1,0,2,1,0,0,1,1,"
751,g8023.t3,chr3R,+,21878009,21884007,21878497,21883899,8,"21878009,21878446,21878809,21879447,21880544,21880823,21882940,21883228,","21878071,21878577,21879390,21880478,21880622,21882882,21883171,21884007,",0,g8023,cmpl,cmpl,"-1,0,2,1,0,0,1,1,"
751,g8024.t1,chr3R,-,21884601,21887469,21884797,21887142,8,"21884601,21884902,21885197,21885394,21885826,21886092,21886287,21887139,","21884845,21885139,21885332,21885486,21886034,21886224,21886416,21887469,",0,g8024,cmpl,cmpl,"0,0,0,1,0,0,0,0,"
93,g8025.t2,chr3R,+,21887679,21890004,21887993,21889914,7,"21887679,21887979,21888060,21888702,21888838,21889568,21889664,","21887780,21887999,21888554,21888778,21889267,21889603,21890004,",0,g8025,cmpl,cmpl,"-1,0,0,2,0,0,2,"
93,g8025.t3,chr3R,+,21887679,22016209,21887993,22016089,18,"21887679,21887979,21888060,21888702,21888838,21889568,21889664,21911875,21913750,21922127,21995519,21995837,21996506,22003959,22014826,22015379,22015540,22015826,","21887780,21887999,21888554,21888778,21889267,21889603,21889860,21913370,21915405,21922209,21995771,21996055,21996787,22006497,22015306,22015479,22015760,22016209,",0,g8025,cmpl,cmpl,"-1,0,0,2,0,0,2,0,1,0,1,1,0,2,2,2,0,1,"
752,g8025.t1,chr3R,+,22014759,22016209,22014827,22016089,4,"22014759,22015379,22015540,22015826,","22015306,22015479,22015760,22016209,",0,g8025,cmpl,cmpl,"0,2,0,1,"
752,g8026.t1,chr3R,-,22016425,22019235,22016987,22019033,6,"22016425,22017340,22017979,22018623,22018779,22018991,","22017218,22017922,22018096,22018716,22018827,22019235,",0,g8026,cmpl,cmpl,"0,0,0,0,0,0,"
11,g8027.t1,chr3R,-,22019446,22023285,22019859,22022931,8,"22019446,22020103,22020449,22020824,22021583,22021792,22022399,22022886,","22020037,22020392,22020608,22021520,22021732,22022266,22022629,22023285,",0,g8027,cmpl,cmpl,"2,1,1,1,2,2,0,0,"
753,g8028.t1,chr3R,+,22023495,22024258,22023607,22024208,2,"22023495,22023696,","22023632,22024258,",0,g8028,cmpl,cmpl,"0,1,"
753,g8029.t1,chr3R,-,22024254,22025475,22024365,22025389,3,"22024254,22024925,22025139,","22024854,22025053,22025475,",0,g8029,cmpl,cmpl,"0,1,0,"
753,g8030.t1,chr3R,-,22025985,22027245,22026134,22027037,3,"22025985,22026447,22027159,","22026390,22027042,22027245,",0,g8030,cmpl,cmpl,"2,0,-1,"
753,g8031.t1,chr3R,+,22027595,22029387,22028020,22029311,3,"22027595,22028019,22029215,","22027780,22029148,22029387,",0,g8031,cmpl,cmpl,"-1,0,0,"
753,g8032.t1,chr3R,-,22029591,22031765,22029705,22031723,7,"22029591,22030145,22030305,22030640,22030815,22030949,22031272,","22030079,22030248,22030583,22030740,22030896,22031206,22031765,",0,g8032,cmpl,cmpl,"1,0,1,0,0,1,0,"
753,g8033.t1,chr3R,-,22032136,22034135,22032225,22034081,3,"22032136,22032819,22033363,","22032759,22033298,22034135,",0,g8033,cmpl,cmpl,"0,1,0,"
753,g8034.t1,chr3R,+,22034485,22035481,22034562,22035282,1,"22034485,","22035481,",0,g8034,cmpl,cmpl,"0,"
753,g8035.t1,chr3R,+,22035625,22038388,22035834,22038283,5,"22035625,22036075,22036506,22037251,22037956,","22036015,22036297,22037193,22037877,22038388,",0,g8035,cmpl,cmpl,"0,1,1,1,0,"
753,g8035.t2,chr3R,+,22035625,22038388,22035834,22038283,5,"22035625,22036075,22036494,22037251,22037956,","22036015,22036297,22037193,22037877,22038388,",0,g8035,cmpl,cmpl,"0,1,1,1,0,"
753,g8035.t3,chr3R,+,22035625,22083847,22035834,22083138,15,"22035625,22036075,22036506,22037251,22037956,22062724,22069110,22070806,22071332,22071738,22080028,22080334,22081806,22082248,22082897,","22036015,22036297,22037193,22037877,22038278,22062858,22069227,22070947,22071429,22072041,22080182,22080712,22081949,22082387,22083847,",0,g8035,cmpl,cmpl,"0,1,1,1,0,1,0,0,0,1,1,2,2,1,2,"
753,g8036.t1,chr3R,-,22085389,22086355,22085602,22086323,2,"22085389,22086232,","22085865,22086355,",0,g8036,cmpl,cmpl,"1,0,"
753,g8037.t1,chr3R,+,22086795,22087655,22087202,22087625,3,"22086795,22087317,22087428,","22087260,22087359,22087655,",0,g8037,cmpl,cmpl,"0,1,1,"
753,g8038.t1,chr3R,+,22103345,22115380,22103413,22115214,4,"22103345,22104069,22104530,22113880,","22103502,22104255,22105441,22115380,",0,g8038,cmpl,cmpl,"0,2,2,1,"
753,g8039.t1,chr3R,-,22115418,22119355,22115470,22119319,4,"22115418,22117729,22117916,22118874,","22117204,22117817,22118808,22119355,",0,g8039,cmpl,cmpl,"0,2,1,0,"
753,g8040.t1,chr3R,+,22121984,22133365,22124127,22133090,13,"22121984,22123944,22125320,22129246,22129462,22129774,22130107,22130505,22130646,22130865,22131242,22132100,22132654,","22122002,22124642,22126466,22129398,22129597,22130032,22130447,22130592,22130797,22131175,22131342,22132244,22133365,",0,g8040,cmpl,cmpl,"-1,0,2,2,1,1,1,2,2,0,1,2,2,"
753,g8040.t2,chr3R,+,22121984,22133365,22124127,22133090,13,"22121984,22123944,22125341,22129246,22129462,22129774,22130107,22130505,22130646,22130865,22131242,22132100,22132654,","22122002,22124642,22126466,22129398,22129597,22130032,22130447,22130592,22130797,22131175,22131342,22132244,22133365,",0,g8040,cmpl,cmpl,"-1,0,2,2,1,1,1,2,2,0,1,2,2,"
94,g8041.t1,chr3R,+,22133834,22216771,22139659,22216696,7,"22133834,22138875,22142173,22174378,22212427,22215179,22215508,","22134451,22139701,22142223,22174727,22214929,22215446,22216771,",0,g8041,cmpl,cmpl,"-1,0,0,2,0,0,0,"
94,g8042.t1,chr3R,+,22276224,22296106,22276307,22294285,15,"22276224,22278705,22279228,22280798,22284877,22285471,22287796,22289479,22290077,22291161,22292312,22292612,22292949,22293458,22293998,","22276315,22278755,22279335,22280885,22284935,22285701,22287960,22289561,22290296,22291354,22292458,22292878,22293071,22293878,22296106,",0,g8042,cmpl,cmpl,"0,2,1,0,0,1,0,2,0,0,1,0,2,1,1,"
755,g8043.t1,chr3R,+,22299504,22303823,22300338,22303661,10,"22299504,22300254,22300703,22301229,22301463,22301704,22302046,22302541,22302758,22303556,","22299857,22300646,22300819,22301392,22301640,22301854,22302271,22302669,22303180,22303823,",0,g8043,cmpl,cmpl,"-1,0,2,1,2,2,2,2,1,0,"
755,g8044.t1,chr3R,-,22311885,22324029,22311942,22318717,8,"22311885,22312138,22314659,22314994,22315544,22318345,22319993,22323724,","22312077,22312216,22314766,22315172,22315799,22318989,22320204,22324029,",0,g8044,cmpl,cmpl,"0,0,1,0,0,0,-1,-1,"
755,g8045.t1,chr3R,+,22328449,22332553,22329367,22332497,7,"22328449,22329466,22331060,22331193,22331409,22332158,22332320,","22329397,22330367,22331128,22331349,22331583,22332257,22332553,",0,g8045,cmpl,cmpl,"0,0,1,0,0,0,0,"
755,g8046.t1,chr3R,-,22332566,22341679,22333185,22337619,4,"22332566,22335372,22337236,22341539,","22333692,22335499,22337630,22341679,",0,g8046,cmpl,cmpl,"0,2,0,-1,"
755,g8047.t1,chr3R,+,22348579,22356370,22352329,22356125,6,"22348579,22352310,22352530,22352748,22355691,22355948,","22349011,22352470,22352696,22352875,22355827,22356370,",0,g8047,cmpl,cmpl,"-1,0,0,1,2,0,"
755,g8048.t1,chr3R,+,22357519,22360197,22357628,22359953,5,"22357519,22358371,22358562,22359524,22359836,","22357671,22358491,22358628,22359760,22360197,",0,g8048,cmpl,cmpl,"0,1,1,1,0,"
755,g8049.t1,chr3R,-,22360789,22362359,22361068,22362295,1,"22360789,","22362359,",0,g8049,cmpl,cmpl,"0,"
755,g8050.t1,chr3R,+,22362879,22364541,22362915,22364507,4,"22362879,22363353,22363524,22364196,","22363287,22363387,22364127,22364541,",0,g8050,cmpl,cmpl,"0,0,1,1,"
755,g8051.t1,chr3R,-,22364578,22369529,22364667,22367154,9,"22364578,22365018,22365275,22365536,22365711,22366259,22366761,22367217,22369117,","22364957,22365220,22365469,22365648,22365873,22366703,22367158,22367278,22369529,",0,g8051,cmpl,cmpl,"1,0,1,0,0,0,0,-1,-1,"
755,g8052.t3,chr3R,+,22370629,22379868,22370798,22379813,12,"22370629,22372225,22372919,22373065,22375825,22376054,22377260,22377968,22378216,22378843,22379433,22379665,","22372167,22372382,22373013,22375408,22375992,22377204,22377910,22378103,22378780,22379365,22379604,22379868,",0,g8052,cmpl,cmpl,"0,1,2,0,0,2,0,2,2,2,2,2,"
755,g8052.t1,chr3R,+,22370749,22379868,22370798,22379813,12,"22370749,22372225,22372919,22373065,22375825,22376054,22377260,22377968,22378216,22378843,22379433,22379665,","22372167,22372382,22373013,22375408,22375992,22377204,22377910,22378022,22378780,22379365,22379604,22379868,",0,g8052,cmpl,cmpl,"0,1,2,0,0,2,0,2,2,2,2,2,"
755,g8052.t2,chr3R,+,22370749,22379868,22370798,22379813,12,"22370749,22372225,22372919,22373065,22375827,22376054,22377260,22377968,22378216,22378843,22379433,22379665,","22372167,22372382,22373013,22375245,22375992,22377204,22377910,22378103,22378780,22379365,22379604,22379868,",0,g8052,cmpl,cmpl,"0,1,2,0,2,2,0,2,2,2,2,2,"
755,g8053.t3,chr3R,+,22379979,22386544,22380166,22386427,9,"22379979,22380255,22381427,22381584,22382329,22382562,22383204,22383411,22383558,","22380201,22380999,22381524,22382027,22382504,22383142,22383358,22383504,22386544,",0,g8053,cmpl,cmpl,"0,2,2,0,2,0,1,2,2,"
755,g8053.t4,chr3R,+,22379979,22381213,22380166,22381138,2,"22379979,22380255,","22380201,22381213,",0,g8053,cmpl,cmpl,"0,2,"
755,g8053.t1,chr3R,+,22381329,22386544,22381428,22386427,7,"22381329,22381584,22382329,22382562,22383204,22383411,22383558,","22381524,22382027,22382504,22383142,22383358,22383504,22386544,",0,g8053,cmpl,cmpl,"0,0,2,0,1,2,2,"
