bin,chrom,chromStart,chromEnd,name,length,cpgNum,gcNum,perCpg,perGc,obsExp
680,chrX,12530880,12531198,CpG: 24,318,24,167,15.1,52.5,1.1
680,chrX,12564358,12565486,CpG: 86,1128,86,623,15.2,55.2,1
680,chrX,12568317,12568730,CpG: 34,413,34,211,16.5,51.1,1.26
680,chrX,12572906,12573403,CpG: 57,497,57,347,22.9,69.8,0.96
680,chrX,12574719,12574979,CpG: 24,260,24,131,18.5,50.4,1.45
680,chrX,12578962,12579354,CpG: 29,392,29,222,14.8,56.6,0.92
681,chrX,12598791,12600435,CpG: 147,1644,147,947,17.9,57.6,1.08
681,chrX,12603018,12604428,CpG: 103,1410,103,778,14.6,55.2,0.96
681,chrX,12606343,12607006,CpG: 44,663,44,341,13.3,51.4,1.01
681,chrX,12608018,12608734,CpG: 59,716,59,405,16.5,56.6,1.03
681,chrX,12610722,12611463,CpG: 52,741,52,399,14,53.8,0.97
681,chrX,12614031,12614578,CpG: 40,547,40,294,14.6,53.7,1.01
681,chrX,12619070,12620227,CpG: 90,1157,90,638,15.6,55.1,1.03
681,chrX,12628746,12630865,CpG: 143,2119,143,1106,13.5,52.2,1
681,chrX,12638598,12639270,CpG: 59,672,59,377,17.6,56.1,1.12
681,chrX,12643877,12644985,CpG: 93,1108,93,614,16.8,55.4,1.1
681,chrX,12648723,12649155,CpG: 36,432,36,252,16.7,58.3,1.01
681,chrX,12651749,12652081,CpG: 39,332,39,222,23.5,66.9,1.09
681,chrX,12652773,12653118,CpG: 30,345,30,199,17.4,57.7,1.05
681,chrX,12655183,12656161,CpG: 77,978,77,522,15.7,53.4,1.11
681,chrX,12659288,12659563,CpG: 28,275,28,141,20.4,51.3,1.56
681,chrX,12663415,12664083,CpG: 47,668,47,344,14.1,51.5,1.12
681,chrX,12665103,12665330,CpG: 17,227,17,131,15,57.7,0.9
681,chrX,12678342,12679199,CpG: 68,857,68,521,15.9,60.8,0.86
681,chrX,12687174,12693395,CpG: 520,6221,520,3733,16.7,60,0.93
681,chrX,12698106,12698389,CpG: 26,283,26,158,18.4,55.8,1.27
681,chrX,12700521,12700898,CpG: 30,377,30,195,15.9,51.7,1.37
681,chrX,12705849,12707342,CpG: 108,1493,108,763,14.5,51.1,1.11
681,chrX,12707495,12707768,CpG: 20,273,20,151,14.7,55.3,0.97
681,chrX,12710318,12713301,CpG: 230,2983,230,1611,15.4,54,1.06
682,chrX,12714225,12714961,CpG: 57,736,57,465,15.5,63.2,0.78
682,chrX,12716037,12716275,CpG: 34,238,34,148,28.6,62.2,1.48
682,chrX,12716812,12717072,CpG: 29,260,29,140,22.3,53.8,1.6
682,chrX,12736004,12736230,CpG: 26,226,26,119,23,52.7,1.66
682,chrX,12750708,12750943,CpG: 24,235,24,138,20.4,58.7,1.2
682,chrX,12758267,12758772,CpG: 42,505,42,272,16.6,53.9,1.16
682,chrX,12760447,12760809,CpG: 29,362,29,185,16,51.1,1.24
682,chrX,12761950,12762601,CpG: 48,651,48,332,14.7,51,1.13
682,chrX,12770026,12770592,CpG: 53,566,53,312,18.7,55.1,1.23
682,chrX,12776729,12776934,CpG: 19,205,19,107,18.5,52.2,1.37
682,chrX,12784827,12785104,CpG: 29,277,29,153,20.9,55.2,1.38
682,chrX,12791481,12794577,CpG: 218,3096,218,1610,14.1,52,1.04
682,chrX,12801214,12803467,CpG: 144,2253,144,1142,12.8,50.7,1
682,chrX,12812249,12812500,CpG: 23,251,23,146,18.3,58.2,1.08
682,chrX,12829692,12832055,CpG: 173,2363,173,1281,14.6,54.2,1
683,chrX,12856887,12857640,CpG: 65,753,65,395,17.3,52.5,1.26
683,chrX,12879225,12879516,CpG: 25,291,25,148,17.2,50.9,1.33
683,chrX,12882063,12882305,CpG: 18,242,18,124,14.9,51.2,1.16
683,chrX,12911444,12911744,CpG: 27,300,27,176,18,58.7,1.06
683,chrX,12915625,12915876,CpG: 26,251,26,148,20.7,59,1.19
683,chrX,12917155,12917567,CpG: 35,412,35,214,17,51.9,1.26
683,chrX,12935131,12935348,CpG: 17,217,17,121,15.7,55.8,1.07
683,chrX,12943507,12943761,CpG: 27,254,27,152,21.3,59.8,1.2
683,chrX,12945086,12945418,CpG: 24,332,24,174,14.5,52.4,1.05
683,chrX,12951259,12951670,CpG: 37,411,37,248,18,60.3,0.99
683,chrX,12952501,12952714,CpG: 19,213,19,120,17.8,56.3,1.16
683,chrX,12953566,12953845,CpG: 25,279,25,158,17.9,56.6,1.12
683,chrX,12959665,12960031,CpG: 33,366,33,221,18,60.4,1.04
683,chrX,12970656,12970895,CpG: 23,239,23,131,19.2,54.8,1.28
684,chrX,12984642,12984926,CpG: 24,284,24,160,16.9,56.3,1.07
684,chrX,12987105,12987447,CpG: 32,342,32,207,18.7,60.5,1.03
684,chrX,13030888,13031149,CpG: 24,261,24,146,18.4,55.9,1.18
684,chrX,13032358,13035208,CpG: 262,2850,262,1619,18.4,56.8,1.14
684,chrX,13035870,13036098,CpG: 18,228,18,127,15.8,55.7,1.05
684,chrX,13040708,13040921,CpG: 16,213,16,109,15,51.2,1.15
684,chrX,13053213,13054279,CpG: 66,1066,66,538,12.4,50.5,0.97
684,chrX,13066026,13066310,CpG: 21,284,21,157,14.8,55.3,1.04
684,chrX,13066566,13066867,CpG: 21,301,21,153,14,50.8,1.16
684,chrX,13068056,13068588,CpG: 37,532,37,301,13.9,56.6,0.87
684,chrX,13068929,13069826,CpG: 63,897,63,449,14,50.1,1.12
684,chrX,13070873,13071094,CpG: 16,221,16,121,14.5,54.8,1.05
684,chrX,13072222,13072441,CpG: 21,219,21,116,19.2,53,1.37
684,chrX,13072804,13073232,CpG: 39,428,39,227,18.2,53,1.31
684,chrX,13074241,13075791,CpG: 124,1550,124,845,16,54.5,1.08
684,chrX,13079983,13083120,CpG: 236,3137,236,1685,15,53.7,1.05
684,chrX,13085389,13085630,CpG: 18,241,18,127,14.9,52.7,1.08
684,chrX,13085834,13086044,CpG: 21,210,21,123,20,58.6,1.17
684,chrX,13086757,13087127,CpG: 31,370,31,210,16.8,56.8,1.04
684,chrX,13093175,13093469,CpG: 28,294,28,180,19,61.2,1.02
684,chrX,13094805,13095312,CpG: 47,507,47,313,18.5,61.7,0.98
684,chrX,13096843,13098586,CpG: 135,1743,135,987,15.5,56.6,0.97
684,chrX,13100873,13101526,CpG: 55,653,55,373,16.8,57.1,1.03
684,chrX,13106439,13106644,CpG: 18,205,18,109,17.6,53.2,1.25
685,chrX,13107783,13108092,CpG: 25,309,25,155,16.2,50.2,1.29
685,chrX,13114078,13114402,CpG: 26,324,26,169,16,52.2,1.18
685,chrX,13114887,13115278,CpG: 36,391,36,203,18.4,51.9,1.37
685,chrX,13120574,13120985,CpG: 30,411,30,231,14.6,56.2,0.93
685,chrX,13123493,13123759,CpG: 22,266,22,144,16.5,54.1,1.14
685,chrX,13129355,13130019,CpG: 47,664,47,379,14.2,57.1,0.87
685,chrX,13131483,13131967,CpG: 57,484,57,292,23.6,60.3,1.32
685,chrX,13132955,13134431,CpG: 103,1476,103,835,14,56.6,0.87
685,chrX,13139594,13140023,CpG: 35,429,35,253,16.3,59,0.94
685,chrX,13149863,13150153,CpG: 27,290,27,166,18.6,57.2,1.15
685,chrX,13150985,13152985,CpG: 137,2000,137,1052,13.7,52.6,0.99
685,chrX,13154728,13156945,CpG: 136,2217,136,1135,12.3,51.2,0.94
685,chrX,13157531,13160773,CpG: 220,3242,220,1692,13.6,52.2,1
685,chrX,13161910,13162203,CpG: 24,293,24,181,16.4,61.8,0.86
685,chrX,13163064,13163474,CpG: 33,410,33,219,16.1,53.4,1.13
685,chrX,13171861,13172220,CpG: 26,359,26,184,14.5,51.3,1.1
685,chrX,13172730,13173222,CpG: 44,492,44,268,17.9,54.5,1.21
685,chrX,13189064,13189468,CpG: 38,404,38,219,18.8,54.2,1.28
685,chrX,13189838,13191925,CpG: 158,2087,158,1254,15.1,60.1,0.88
685,chrX,13193363,13193621,CpG: 19,258,19,142,14.7,55,0.97
685,chrX,13193735,13194102,CpG: 32,367,32,222,17.4,60.5,0.96
685,chrX,13196634,13196969,CpG: 23,335,23,173,13.7,51.6,1.03
685,chrX,13197076,13200891,CpG: 258,3815,258,1930,13.5,50.6,1.06
685,chrX,13202731,13203093,CpG: 30,362,30,224,16.6,61.9,0.87
685,chrX,13207693,13208100,CpG: 30,407,30,221,14.7,54.3,1.01
685,chrX,13215403,13218578,CpG: 210,3175,210,1648,13.2,51.9,0.98
685,chrX,13229976,13230232,CpG: 19,256,19,129,14.8,50.4,1.2
685,chrX,13236111,13236482,CpG: 27,371,27,208,14.6,56.1,0.95
686,chrX,13246191,13246763,CpG: 40,572,40,300,14,52.4,1.03
686,chrX,13251735,13251944,CpG: 16,209,16,111,15.3,53.1,1.09
686,chrX,13259914,13261343,CpG: 111,1429,111,797,15.5,55.8,1
686,chrX,13265137,13268226,CpG: 252,3089,252,1801,16.3,58.3,0.96
686,chrX,13285356,13293862,CpG: 538,8506,538,4406,12.6,51.8,0.94
686,chrX,13295689,13296085,CpG: 34,396,34,218,17.2,55.1,1.13
686,chrX,13296413,13296691,CpG: 25,278,25,162,18,58.3,1.07
686,chrX,13297052,13297929,CpG: 65,877,65,447,14.8,51,1.14
686,chrX,13298719,13299579,CpG: 82,860,82,507,19.1,59,1.1
686,chrX,13300517,13300769,CpG: 28,252,28,142,22.2,56.3,1.42
686,chrX,13302726,13303124,CpG: 35,398,35,217,17.6,54.5,1.18
686,chrX,13303914,13306966,CpG: 235,3052,235,1633,15.4,53.5,1.08
686,chrX,13310854,13311243,CpG: 32,389,32,201,16.5,51.7,1.23
686,chrX,13314754,13315156,CpG: 37,402,37,216,18.4,53.7,1.3
686,chrX,13318453,13319103,CpG: 65,650,65,413,20,63.5,0.99
686,chrX,13321110,13321471,CpG: 31,361,31,190,17.2,52.6,1.27
686,chrX,13325610,13326826,CpG: 107,1216,107,687,17.6,56.5,1.1
686,chrX,13328390,13328690,CpG: 24,300,24,173,16,57.7,0.96
686,chrX,13331141,13331776,CpG: 50,635,50,378,15.7,59.5,0.89
686,chrX,13336073,13336371,CpG: 29,298,29,161,19.5,54,1.33
686,chrX,13338497,13339594,CpG: 89,1097,89,621,16.2,56.6,1.01
686,chrX,13341309,13342185,CpG: 66,876,66,439,15.1,50.1,1.25
686,chrX,13353599,13353817,CpG: 23,218,23,127,21.1,58.3,1.27
686,chrX,13362598,13362823,CpG: 16,225,16,123,14.2,54.7,0.95
686,chrX,13363631,13366019,CpG: 161,2388,161,1280,13.5,53.6,0.94
85,chrX,13368527,13370250,CpG: 130,1723,130,906,15.1,52.6,1.1
687,chrX,13373845,13374129,CpG: 31,284,31,155,21.8,54.6,1.48
687,chrX,13378019,13378247,CpG: 22,228,22,138,19.3,60.5,1.05
687,chrX,13378697,13379370,CpG: 54,673,54,387,16,57.5,0.97
687,chrX,13384290,13384627,CpG: 48,337,48,229,28.5,68,1.27
687,chrX,13386080,13386418,CpG: 30,338,30,185,17.8,54.7,1.19
687,chrX,13387938,13388728,CpG: 58,790,58,459,14.7,58.1,0.87
687,chrX,13396027,13396345,CpG: 24,318,24,162,15.1,50.9,1.19
687,chrX,13398593,13400434,CpG: 120,1841,120,987,13,53.6,0.91
687,chrX,13404532,13405382,CpG: 58,850,58,428,13.6,50.4,1.11
687,chrX,13408278,13409051,CpG: 58,773,58,442,15,57.2,0.92
687,chrX,13412221,13420750,CpG: 613,8529,613,4606,14.4,54,0.99
687,chrX,13421710,13421914,CpG: 16,204,16,121,15.7,59.3,1.05
687,chrX,13427352,13427569,CpG: 17,217,17,119,15.7,54.8,1.07
687,chrX,13433798,13434179,CpG: 34,381,34,207,17.8,54.3,1.21
687,chrX,13445772,13446014,CpG: 27,242,27,136,22.3,56.2,1.41
687,chrX,13451124,13451378,CpG: 27,254,27,153,21.3,60.2,1.17
687,chrX,13456719,13456986,CpG: 28,267,28,161,21,60.3,1.16
687,chrX,13478986,13479312,CpG: 28,326,28,179,17.2,54.9,1.15
687,chrX,13495847,13496119,CpG: 24,272,24,164,17.6,60.3,0.99
688,chrX,13509023,13509287,CpG: 22,264,22,136,16.7,51.5,1.29
688,chrX,13513288,13513518,CpG: 18,230,18,144,15.7,62.6,0.82
688,chrX,13518275,13518535,CpG: 23,260,23,138,17.7,53.1,1.29
688,chrX,13522718,13523793,CpG: 84,1075,84,653,15.6,60.7,0.85
688,chrX,13524462,13524917,CpG: 35,455,35,241,15.4,53,1.1
688,chrX,13527307,13527550,CpG: 20,243,20,129,16.5,53.1,1.17
688,chrX,13527772,13528411,CpG: 55,639,55,380,17.2,59.5,0.97
688,chrX,13529957,13530205,CpG: 20,248,20,132,16.1,53.2,1.14
688,chrX,13533496,13533787,CpG: 27,291,27,150,18.6,51.5,1.4
688,chrX,13534888,13535247,CpG: 28,359,28,197,15.6,54.9,1.04
688,chrX,13543479,13544111,CpG: 55,632,55,327,17.4,51.7,1.36
688,chrX,13544282,13544709,CpG: 32,427,32,217,15,50.8,1.18
688,chrX,13550838,13551175,CpG: 26,337,26,178,15.4,52.8,1.11
688,chrX,13553901,13554166,CpG: 24,265,24,157,18.1,59.2,1.03
688,chrX,13557097,13557573,CpG: 41,476,41,298,17.2,62.6,0.88
688,chrX,13559602,13559936,CpG: 25,334,25,192,15,57.5,0.91
688,chrX,13577444,13577659,CpG: 17,215,17,116,15.8,54,1.14
688,chrX,13579973,13580368,CpG: 37,395,37,225,18.7,57,1.16
688,chrX,13584159,13584464,CpG: 31,305,31,183,20.3,60,1.14
688,chrX,13585755,13586118,CpG: 33,363,33,196,18.2,54,1.26
688,chrX,13606063,13608928,CpG: 219,2865,219,1584,15.3,55.3,1
688,chrX,13609838,13610261,CpG: 30,423,30,242,14.2,57.2,0.87
688,chrX,13611446,13612571,CpG: 87,1125,87,609,15.5,54.1,1.06
688,chrX,13614346,13616308,CpG: 165,1962,165,1124,16.8,57.3,1.03
688,chrX,13617189,13617572,CpG: 29,383,29,194,15.1,50.7,1.2
688,chrX,13619828,13620852,CpG: 73,1024,73,544,14.3,53.1,1.01
688,chrX,13622702,13622967,CpG: 20,265,20,151,15.1,57,0.93
688,chrX,13623404,13624453,CpG: 77,1049,77,558,14.7,53.2,1.04
688,chrX,13630584,13630922,CpG: 27,338,27,176,16,52.1,1.26
689,chrX,13652871,13653462,CpG: 45,591,45,328,15.2,55.5,1
689,chrX,13660769,13662640,CpG: 127,1871,127,1081,13.6,57.8,0.82
689,chrX,13665498,13669110,CpG: 217,3612,217,1839,12,50.9,0.93
689,chrX,13670367,13670595,CpG: 21,228,21,138,18.4,60.5,1.01
689,chrX,13672293,13674218,CpG: 138,1925,138,1118,14.3,58.1,0.85
689,chrX,13677089,13677614,CpG: 34,525,34,287,13,54.7,0.87
689,chrX,13678331,13679229,CpG: 73,898,73,502,16.3,55.9,1.04
689,chrX,13680044,13680269,CpG: 25,225,25,135,22.2,60,1.29
689,chrX,13682913,13684096,CpG: 84,1183,84,635,14.2,53.7,0.99
689,chrX,13685789,13688012,CpG: 154,2223,154,1216,13.9,54.7,0.93
689,chrX,13691602,13691885,CpG: 30,283,30,155,21.2,54.8,1.43
689,chrX,13692364,13692610,CpG: 18,246,18,128,14.6,52,1.08
689,chrX,13696444,13696970,CpG: 40,526,40,294,15.2,55.9,0.98
689,chrX,13698485,13698713,CpG: 22,228,22,129,19.3,56.6,1.39
689,chrX,13703332,13703566,CpG: 25,234,25,124,21.4,53,1.52
689,chrX,13709841,13726419,CpG: 1056,16578,1056,8306,12.7,50.1,1.01
689,chrX,13728075,13730409,CpG: 170,2334,170,1256,14.6,53.8,1.01
689,chrX,13737099,13737389,CpG: 23,290,23,150,15.9,51.7,1.19
689,chrX,13738080,13738876,CpG: 68,796,68,432,17.1,54.3,1.16
689,chrX,13739654,13739889,CpG: 21,235,21,120,17.9,51.1,1.37
689,chrX,13741748,13741988,CpG: 18,240,18,124,15,51.7,1.13
689,chrX,13742639,13743043,CpG: 27,404,27,214,13.4,53,0.97
689,chrX,13744370,13744611,CpG: 18,241,18,121,14.9,50.2,1.19
689,chrX,13750315,13751943,CpG: 121,1628,121,881,14.9,54.1,1.02
689,chrX,13757164,13758054,CpG: 66,890,66,477,14.8,53.6,1.03
689,chrX,13760175,13761047,CpG: 72,872,72,514,16.5,58.9,0.96
690,chrX,13762597,13762812,CpG: 26,215,26,111,24.2,51.6,1.83
690,chrX,13771288,13774059,CpG: 218,2771,218,1532,15.7,55.3,1.03
690,chrX,13780194,13780579,CpG: 31,385,31,214,16.1,55.6,1.06
690,chrX,13796371,13796613,CpG: 18,242,18,128,14.9,52.9,1.07
690,chrX,13802695,13804950,CpG: 150,2255,150,1139,13.3,50.5,1.04
690,chrX,13806547,13807077,CpG: 42,530,42,276,15.8,52.1,1.18
690,chrX,13809264,13812701,CpG: 294,3437,294,1938,17.1,56.4,1.08
690,chrX,13831763,13832657,CpG: 65,894,65,469,14.5,52.5,1.06
690,chrX,13834876,13835077,CpG: 22,201,22,120,21.9,59.7,1.23
690,chrX,13837857,13838198,CpG: 29,341,29,171,17,50.1,1.4
690,chrX,13839450,13840123,CpG: 56,673,56,358,16.6,53.2,1.19
690,chrX,13845351,13845665,CpG: 33,314,33,174,21,55.4,1.39
690,chrX,13854069,13856764,CpG: 229,2695,229,1566,17,58.1,1.01
690,chrX,13870485,13871264,CpG: 82,779,82,528,21.1,67.8,0.92
690,chrX,13883145,13887092,CpG: 295,3947,295,2139,14.9,54.2,1.02
690,chrX,13890428,13890758,CpG: 34,330,34,187,20.6,56.7,1.29
691,chrX,13897579,13897885,CpG: 25,306,25,154,16.3,50.3,1.35
691,chrX,13902805,13903026,CpG: 17,221,17,132,15.4,59.7,0.93
691,chrX,13909589,13909991,CpG: 32,402,32,223,15.9,55.5,1.06
691,chrX,13915574,13915806,CpG: 20,232,20,118,17.2,50.9,1.34
691,chrX,13931515,13931745,CpG: 22,230,22,121,19.1,52.6,1.53
691,chrX,13935928,13937267,CpG: 108,1339,108,686,16.1,51.2,1.23
691,chrX,13951196,13951401,CpG: 19,205,19,108,18.5,52.7,1.37
691,chrX,13955458,13956358,CpG: 74,900,74,487,16.4,54.1,1.12
691,chrX,13986340,13986860,CpG: 47,520,47,278,18.1,53.5,1.26
691,chrX,13988790,13989226,CpG: 43,436,43,229,19.7,52.5,1.43
691,chrX,13998079,13998705,CpG: 52,626,52,350,16.6,55.9,1.06
691,chrX,14000341,14000793,CpG: 33,452,33,243,14.6,53.8,1.01
691,chrX,14005341,14005550,CpG: 17,209,17,109,16.3,52.2,1.25
691,chrX,14018666,14018879,CpG: 17,213,17,114,16,53.5,1.12
691,chrX,14019347,14019592,CpG: 24,245,24,128,19.6,52.2,1.45
692,chrX,14038290,14038550,CpG: 25,260,25,156,19.2,60,1.07
692,chrX,14044113,14044541,CpG: 31,428,31,245,14.5,57.2,1.01
692,chrX,14046881,14047333,CpG: 32,452,32,245,14.2,54.2,0.96
692,chrX,14048120,14048572,CpG: 31,452,31,243,13.7,53.8,0.95
692,chrX,14049389,14049841,CpG: 32,452,32,243,14.2,53.8,0.98
692,chrX,14050658,14051110,CpG: 32,452,32,243,14.2,53.8,0.98
692,chrX,14051927,14052379,CpG: 32,452,32,243,14.2,53.8,0.98
692,chrX,14053196,14053648,CpG: 32,452,32,243,14.2,53.8,0.98
692,chrX,14054466,14054918,CpG: 32,452,32,243,14.2,53.8,0.98
692,chrX,14055735,14056187,CpG: 32,452,32,244,14.2,54,0.97
692,chrX,14057004,14057456,CpG: 32,452,32,243,14.2,53.8,0.98
692,chrX,14058273,14058725,CpG: 32,452,32,242,14.2,53.5,0.99
692,chrX,14059543,14059995,CpG: 32,452,32,244,14.2,54,0.97
692,chrX,14060811,14061263,CpG: 32,452,32,243,14.2,53.8,0.98
692,chrX,14062982,14063781,CpG: 55,799,55,426,13.8,53.3,0.97
692,chrX,14069647,14070213,CpG: 44,566,44,284,15.5,50.2,1.24
692,chrX,14075818,14076126,CpG: 22,308,22,175,14.3,56.8,0.9
692,chrX,14080442,14080939,CpG: 35,497,35,286,14.1,57.5,0.86
692,chrX,14083919,14084410,CpG: 48,491,48,303,19.6,61.7,1.05
692,chrX,14085636,14086318,CpG: 55,682,55,358,16.1,52.5,1.19
692,chrX,14089754,14089991,CpG: 22,237,22,131,18.6,55.3,1.25
692,chrX,14093558,14093802,CpG: 24,244,24,146,19.7,59.8,1.1
692,chrX,14094490,14094788,CpG: 25,298,25,152,16.8,51,1.29
692,chrX,14096963,14097165,CpG: 14,202,14,129,13.9,63.9,0.73
692,chrX,14098578,14098784,CpG: 24,206,24,113,23.3,54.9,1.55
692,chrX,14100425,14100749,CpG: 27,324,27,194,16.7,59.9,0.99
692,chrX,14102007,14102245,CpG: 24,238,24,141,20.2,59.2,1.16
692,chrX,14114175,14114535,CpG: 32,360,32,189,17.8,52.5,1.29
692,chrX,14128253,14128486,CpG: 22,233,22,145,18.9,62.2,1.01
692,chrX,14131334,14131704,CpG: 27,370,27,217,14.6,58.6,0.86
692,chrX,14132282,14132749,CpG: 38,467,38,258,16.3,55.2,1.07
692,chrX,14134242,14134645,CpG: 29,403,29,215,14.4,53.3,1.02
692,chrX,14140245,14140458,CpG: 18,213,18,113,16.9,53.1,1.22
692,chrX,14142509,14142835,CpG: 29,326,29,165,17.8,50.6,1.48
692,chrX,14147090,14147303,CpG: 18,213,18,114,16.9,53.5,1.27
692,chrX,14148396,14149076,CpG: 48,680,48,349,14.1,51.3,1.08
692,chrX,14150354,14150561,CpG: 18,207,18,112,17.4,54.1,1.21
692,chrX,14151103,14151453,CpG: 25,350,25,183,14.3,52.3,1.05
692,chrX,14155339,14155583,CpG: 17,244,17,143,13.9,58.6,0.84
693,chrX,14171129,14171434,CpG: 25,305,25,178,16.4,58.4,1
693,chrX,14171777,14172431,CpG: 46,654,46,353,14.1,54,0.97
693,chrX,14173570,14173785,CpG: 17,215,17,118,15.8,54.9,1.07
693,chrX,14174987,14175514,CpG: 44,527,44,344,16.7,65.3,0.85
693,chrX,14176800,14177357,CpG: 39,557,39,326,14,58.5,0.82
693,chrX,14184692,14185771,CpG: 77,1079,77,677,14.3,62.7,0.8
693,chrX,14187226,14187566,CpG: 24,340,24,182,14.1,53.5,0.99
693,chrX,14189679,14190657,CpG: 69,978,69,591,14.1,60.4,0.81
693,chrX,14191337,14203632,CpG: 977,12295,977,6590,15.9,53.6,1.11
693,chrX,14210472,14211569,CpG: 92,1097,92,596,16.8,54.3,1.14
693,chrX,14222915,14244036,CpG: 1427,21121,1427,10898,13.5,51.6,1.02
693,chrX,14245515,14246375,CpG: 78,860,78,508,18.1,59.1,1.04
693,chrX,14253687,14254129,CpG: 34,442,34,233,15.4,52.7,1.12
693,chrX,14255320,14258399,CpG: 216,3079,216,1623,14,52.7,1.01
693,chrX,14263558,14264721,CpG: 82,1163,82,623,14.1,53.6,0.98
693,chrX,14265796,14266581,CpG: 59,785,59,431,15,54.9,1
693,chrX,14267620,14272849,CpG: 382,5229,382,2818,14.6,53.9,1.01
693,chrX,14275714,14276374,CpG: 56,660,56,393,17,59.5,0.96
693,chrX,14276474,14276684,CpG: 17,210,17,120,16.2,57.1,1.01
693,chrX,14277475,14278116,CpG: 50,641,50,371,15.6,57.9,0.95
694,chrX,14288324,14288555,CpG: 18,231,18,119,15.6,51.5,1.18
694,chrX,14288796,14289499,CpG: 53,703,53,379,15.1,53.9,1.04
694,chrX,14294370,14294783,CpG: 31,413,31,228,15,55.2,0.99
694,chrX,14301044,14301391,CpG: 26,347,26,188,15,54.2,1.05
694,chrX,14311560,14311814,CpG: 21,254,21,142,16.5,55.9,1.19
694,chrX,14314727,14315378,CpG: 48,651,48,334,14.7,51.3,1.12
694,chrX,14316198,14316558,CpG: 30,360,30,181,16.7,50.3,1.33
694,chrX,14320710,14321278,CpG: 45,568,45,329,15.8,57.9,0.95
694,chrX,14321881,14322630,CpG: 94,749,94,434,25.1,57.9,1.51
694,chrX,14338348,14338581,CpG: 23,233,23,127,19.7,54.5,1.47
694,chrX,14343212,14343523,CpG: 23,311,23,163,14.8,52.4,1.08
694,chrX,14351554,14353723,CpG: 135,2169,135,1091,12.4,50.3,0.99
694,chrX,14354432,14354649,CpG: 21,217,21,123,19.4,56.7,1.27
694,chrX,14355309,14355927,CpG: 48,618,48,314,15.5,50.8,1.2
694,chrX,14367407,14368163,CpG: 56,756,56,400,14.8,52.9,1.06
694,chrX,14381129,14381347,CpG: 21,218,21,116,19.3,53.2,1.39
694,chrX,14390021,14390225,CpG: 16,204,16,107,15.7,52.5,1.22
694,chrX,14390631,14390919,CpG: 23,288,23,152,16,52.8,1.17
694,chrX,14411736,14412078,CpG: 25,342,25,184,14.6,53.8,1.01
695,chrX,14417928,14418306,CpG: 26,378,26,192,13.8,50.8,1.11
695,chrX,14425192,14426104,CpG: 64,912,64,483,14,53,1
695,chrX,14429364,14429594,CpG: 17,230,17,119,14.8,51.7,1.12
695,chrX,14431719,14431981,CpG: 20,262,20,142,15.3,54.2,1.04
695,chrX,14435276,14435645,CpG: 32,369,32,200,17.3,54.2,1.18
695,chrX,14443450,14444490,CpG: 74,1040,74,528,14.2,50.8,1.12
695,chrX,14454039,14454253,CpG: 19,214,19,117,17.8,54.7,1.2
695,chrX,14455056,14455294,CpG: 20,238,20,126,16.8,52.9,1.28
695,chrX,14459110,14459551,CpG: 38,441,38,268,17.2,60.8,0.94
695,chrX,14464444,14464785,CpG: 24,341,24,176,14.1,51.6,1.11
695,chrX,14466474,14466731,CpG: 19,257,19,132,14.8,51.4,1.13
695,chrX,14467756,14468380,CpG: 46,624,46,318,14.7,51,1.14
695,chrX,14472818,14473462,CpG: 53,644,53,392,16.5,60.9,0.89
695,chrX,14474717,14475957,CpG: 100,1240,100,787,16.1,63.5,0.82
695,chrX,14479924,14480488,CpG: 60,564,60,305,21.3,54.1,1.46
695,chrX,14484389,14484592,CpG: 16,203,16,103,15.8,50.7,1.51
695,chrX,14486687,14487275,CpG: 42,588,42,304,14.3,51.7,1.07
695,chrX,14493753,14494149,CpG: 35,396,35,211,17.7,53.3,1.34
695,chrX,14496082,14496315,CpG: 19,233,19,122,16.3,52.4,1.2
695,chrX,14496512,14497059,CpG: 48,547,48,305,17.6,55.8,1.13
695,chrX,14504049,14504650,CpG: 42,601,42,314,14,52.2,1.08
695,chrX,14506005,14506360,CpG: 27,355,27,183,15.2,51.5,1.16
695,chrX,14506836,14507037,CpG: 20,201,20,117,19.9,58.2,1.18
695,chrX,14540409,14540616,CpG: 17,207,17,127,16.4,61.4,0.9
695,chrX,14545516,14545738,CpG: 21,222,21,120,18.9,54.1,1.3
695,chrX,14546123,14546324,CpG: 16,201,16,105,15.9,52.2,1.2
696,chrX,14549340,14549683,CpG: 28,343,28,184,16.3,53.6,1.18
696,chrX,14551437,14552914,CpG: 102,1477,102,771,13.8,52.2,1.02
696,chrX,14557170,14557521,CpG: 29,351,29,189,16.5,53.8,1.14
696,chrX,14580680,14581077,CpG: 34,397,34,229,17.1,57.7,1.04
696,chrX,14586506,14586887,CpG: 32,381,32,205,16.8,53.8,1.2
696,chrX,14587265,14587751,CpG: 43,486,43,291,17.7,59.9,0.99
696,chrX,14588894,14589229,CpG: 29,335,29,174,17.3,51.9,1.3
696,chrX,14591559,14591922,CpG: 40,363,40,200,22,55.1,1.45
696,chrX,14604488,14605101,CpG: 56,613,56,330,18.3,53.8,1.27
696,chrX,14608890,14609096,CpG: 15,206,15,119,14.6,57.8,0.88
696,chrX,14609630,14610072,CpG: 31,442,31,235,14,53.2,1.01
696,chrX,14610444,14611315,CpG: 65,871,65,443,14.9,50.9,1.16
696,chrX,14624363,14624620,CpG: 21,257,21,139,16.3,54.1,1.26
